created_at,id_str,full_text,user.location,entities.hashtags,retweeted_status.full_text
Mon Oct 24 23:54:00 +0000 2022,1584694728070922240,"RT @choquei: 🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF","Salvador, Bahia","[{'text': 'Eleiçoes2022', 'indices': [91, 104]}]","🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF"
Mon Oct 24 23:53:54 +0000 2022,1584694705475923968,"RT @choquei: 🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF","Francisco Beltrão, Brasil","[{'text': 'Eleiçoes2022', 'indices': [91, 104]}]","🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF"
Mon Oct 24 23:53:52 +0000 2022,1584694696663691264,"RT @choquei: 🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF",acesso público,"[{'text': 'Eleiçoes2022', 'indices': [91, 104]}]","🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF"
Mon Oct 24 23:53:51 +0000 2022,1584694692801056769,RT @choquei: 🚨GRAVE: Médicos em hospital de Natal-RN constrangem e coagem paciente em trabalho de parto a votar em Bolsonaro. #Eleições2022…,,"[{'text': 'Eleições2022', 'indices': [126, 139]}]",🚨GRAVE: Médicos em hospital de Natal-RN constrangem e coagem paciente em trabalho de parto a votar em Bolsonaro. #Eleições2022 https://t.co/ssdwmFvo4T
Mon Oct 24 23:53:48 +0000 2022,1584694679987109888,"RT @choquei: 🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF",,"[{'text': 'Eleiçoes2022', 'indices': [91, 104]}]","🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF"
Mon Oct 24 23:53:48 +0000 2022,1584694678351646721,RT @Estadao: PSDB de SP contraria Rodrigo Garcia e declara apoio a Lula no segundo turno (via @EstadaoPolitica) #Eleicoes2022 https://t.co/…,Buenos Aires,"[{'text': 'Eleicoes2022', 'indices': [112, 125]}]",PSDB de SP contraria Rodrigo Garcia e declara apoio a Lula no segundo turno (via @EstadaoPolitica) #Eleicoes2022 https://t.co/4tRhoTOMo6
Mon Oct 24 23:53:46 +0000 2022,1584694669468131328,"RT @UOLNoticias: Líder nas pesquisas do 2º turno das #Eleições2022 ao governo de SP, @tarcisiogdf já analisa opções de gestão para a pasta…","Novo Hamburgo, Brasil","[{'text': 'Eleições2022', 'indices': [53, 66]}]","Líder nas pesquisas do 2º turno das #Eleições2022 ao governo de SP, @tarcisiogdf já analisa opções de gestão para a pasta de Segurança Pública

➡️ Entre os nomes estão Ivan Sartori, juiz que absolveu os policiais réus da chacina do Carandiru, e o ex-ministro Ricardo Salles https://t.co/pbh1r32wN0"
Mon Oct 24 23:53:44 +0000 2022,1584694664833089536,"RT @portalR7: Governos Lula e Dilma quebraram três fundos de pensão, diz Bolsonaro na #SabatinaNaRecord https://t.co/HoYPMkivz4 #R7 #portal…","São Bernardo do Campo, Brasil","[{'text': 'SabatinaNaRecord', 'indices': [86, 103]}, {'text': 'R7', 'indices': [128, 131]}]","Governos Lula e Dilma quebraram três fundos de pensão, diz Bolsonaro na #SabatinaNaRecord https://t.co/HoYPMkivz4 #R7 #portalr7 #Eleições2022 #OVotoNaRecord"
Mon Oct 24 23:53:44 +0000 2022,1584694664426270720,"RT @choquei: 🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF",,"[{'text': 'Eleiçoes2022', 'indices': [91, 104]}]","🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF"
Mon Oct 24 23:53:43 +0000 2022,1584694660223885312,"RT @choquei: 🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF",Aparecida de Goiânia/GO,"[{'text': 'Eleiçoes2022', 'indices': [91, 104]}]","🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF"
Mon Oct 24 23:53:43 +0000 2022,1584694659758297088,"RT @choquei: 🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF",,"[{'text': 'Eleiçoes2022', 'indices': [91, 104]}]","🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF"
Mon Oct 24 23:53:39 +0000 2022,1584694644029681664,"RT @choquei: 🚨AGORA: Pesquisa Atlas divulgada neste momento mostra Lula com 52,0% (cresceu 0,9 ponto) e Bolsonaro com 46,2% (caiu 0,3 ponto…",,[],"🚨AGORA: Pesquisa Atlas divulgada neste momento mostra Lula com 52,0% (cresceu 0,9 ponto) e Bolsonaro com 46,2% (caiu 0,3 ponto). #Eleições2022"
Mon Oct 24 23:53:38 +0000 2022,1584694638895845378,"RT @choquei: 🚨VEJA: Foto mostra Jair Bolsonaro assistindo programa eleitoral de Lula na TV, enquanto almoçava. #Eleições2022 https://t.co/Z…",,"[{'text': 'Eleições2022', 'indices': [111, 124]}]","🚨VEJA: Foto mostra Jair Bolsonaro assistindo programa eleitoral de Lula na TV, enquanto almoçava. #Eleições2022 https://t.co/ZbQ9HgLAFd"
Mon Oct 24 23:53:38 +0000 2022,1584694638316617730,"RT @UOLNoticias: IPEC PRESIDENCIAL: 2º turno - Lula tem 54%, Bolsonaro 46% dos votos válidos #Eleições2022 #UOLEleições2022📈",,"[{'text': 'Eleições2022', 'indices': [93, 106]}, {'text': 'UOLEleições2022', 'indices': [107, 123]}]","IPEC PRESIDENCIAL: 2º turno - Lula tem 54%, Bolsonaro 46% dos votos válidos #Eleições2022 #UOLEleições2022📈"
Mon Oct 24 23:53:37 +0000 2022,1584694632172384257,RT @choquei: 🚨GRAVE: Médicos em hospital de Natal-RN constrangem e coagem paciente em trabalho de parto a votar em Bolsonaro. #Eleições2022…,,"[{'text': 'Eleições2022', 'indices': [126, 139]}]",🚨GRAVE: Médicos em hospital de Natal-RN constrangem e coagem paciente em trabalho de parto a votar em Bolsonaro. #Eleições2022 https://t.co/ssdwmFvo4T
Mon Oct 24 23:53:30 +0000 2022,1584694602182774790,"RT @prefeiturajf: Prefeita Margarida Salomão confirma transporte público gratuito no segundo turno!
#ÔnibusGratuito #Eleiçoes2022 #SegundoT…",,"[{'text': 'ÔnibusGratuito', 'indices': [100, 115]}, {'text': 'Eleiçoes2022', 'indices': [116, 129]}]","Prefeita Margarida Salomão confirma transporte público gratuito no segundo turno!
#ÔnibusGratuito #Eleiçoes2022 #SegundoTurno #PJF #JuizdeFora #JF https://t.co/rrnWyf4xym"
Mon Oct 24 23:53:29 +0000 2022,1584694598697635840,"RT @choquei: 🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF",@christiancha,"[{'text': 'Eleiçoes2022', 'indices': [91, 104]}]","🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF"
Mon Oct 24 23:53:26 +0000 2022,1584694589293613058,"RT @choquei: 🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF",São Paulo,"[{'text': 'Eleiçoes2022', 'indices': [91, 104]}]","🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF"
Mon Oct 24 23:53:25 +0000 2022,1584694585200377856,"RT @hacker_real1: #Eleições2022 
Quem vai ser o Presidente do Brasil? 🇧🇷",,"[{'text': 'Eleições2022', 'indices': [18, 31]}]","#Eleições2022 
Quem vai ser o Presidente do Brasil? 🇧🇷"
Mon Oct 24 23:53:24 +0000 2022,1584694577633452032,"RT @choquei: 🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF","Salvador, Brasil","[{'text': 'Eleiçoes2022', 'indices': [91, 104]}]","🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF"
Mon Oct 24 23:53:23 +0000 2022,1584694575448612865,"RT @portalR7: 'Salvamos mais de 1 milhão de jovens que tinham dívidas impagáveis com Fies', diz Bolsonaro na #SabatinaNaRecord https://t.co…",,"[{'text': 'SabatinaNaRecord', 'indices': [109, 126]}]","'Salvamos mais de 1 milhão de jovens que tinham dívidas impagáveis com Fies', diz Bolsonaro na #SabatinaNaRecord https://t.co/9YEG8MkNnu #R7 #portalr7 #OVotoNaRecord #Eleições2022"
Mon Oct 24 23:53:21 +0000 2022,1584694565894000640,"RT @hacker_real1: #Eleições2022 
Quem vai ser o Presidente do Brasil? 🇧🇷","São José dos Campos, Brasil","[{'text': 'Eleições2022', 'indices': [18, 31]}]","#Eleições2022 
Quem vai ser o Presidente do Brasil? 🇧🇷"
Mon Oct 24 23:53:20 +0000 2022,1584694561053757440,"RT @em_com: #ELEIÇÕES2022
Guilherme Boulos e Sônia Guajajara, do Psol, vão viajar para Uberlândia, no Triângulo Mineiro, para encontros com…",Brasil,"[{'text': 'ELEIÇÕES2022', 'indices': [12, 25]}]","#ELEIÇÕES2022
Guilherme Boulos e Sônia Guajajara, do Psol, vão viajar para Uberlândia, no Triângulo Mineiro, para encontros com estudantes da cidade com o objetivo de divulgar a campanha do ex-presidente Lula (PT).

https://t.co/kWY6w3PvvY"
Mon Oct 24 23:53:19 +0000 2022,1584694559757332485,RT @choquei: 🚨GRAVE: Médicos em hospital de Natal-RN constrangem e coagem paciente em trabalho de parto a votar em Bolsonaro. #Eleições2022…,,"[{'text': 'Eleições2022', 'indices': [126, 139]}]",🚨GRAVE: Médicos em hospital de Natal-RN constrangem e coagem paciente em trabalho de parto a votar em Bolsonaro. #Eleições2022 https://t.co/ssdwmFvo4T
Mon Oct 24 23:53:18 +0000 2022,1584694555844448260,"RT @UOLNoticias: IPEC PRESIDENCIAL: 2º turno - Lula tem 54%, Bolsonaro 46% dos votos válidos #Eleições2022 #UOLEleições2022📈","Itararé, São Paulo","[{'text': 'Eleições2022', 'indices': [93, 106]}, {'text': 'UOLEleições2022', 'indices': [107, 123]}]","IPEC PRESIDENCIAL: 2º turno - Lula tem 54%, Bolsonaro 46% dos votos válidos #Eleições2022 #UOLEleições2022📈"
Mon Oct 24 23:53:18 +0000 2022,1584694554212859904,"RT @choquei: 🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF",𝘀!𝗵𝗲𝗿,"[{'text': 'Eleiçoes2022', 'indices': [91, 104]}]","🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF"
Mon Oct 24 23:53:17 +0000 2022,1584694551746207744,"RT @choquei: 🚨AGORA: Pesquisa Atlas divulgada neste momento mostra Lula com 52,0% (cresceu 0,9 ponto) e Bolsonaro com 46,2% (caiu 0,3 ponto…","Caxias, Maranhão",[],"🚨AGORA: Pesquisa Atlas divulgada neste momento mostra Lula com 52,0% (cresceu 0,9 ponto) e Bolsonaro com 46,2% (caiu 0,3 ponto). #Eleições2022"
Mon Oct 24 23:53:17 +0000 2022,1584694550693830656,RT @marioadolfo: Em Manaus as pessoas não estão mais com medo de mostrar apoio a @LulaOficial. Falta pouco. #Eleiçoes2022 https://t.co/5hai…,#LulaPresidente13 ,"[{'text': 'Eleiçoes2022', 'indices': [108, 121]}]",Em Manaus as pessoas não estão mais com medo de mostrar apoio a @LulaOficial. Falta pouco. #Eleiçoes2022 https://t.co/5haiGKolhC
Mon Oct 24 23:53:17 +0000 2022,1584694550395703298,"RT @hacker_real1: #Eleições2022 
Quem vai ser o Presidente do Brasil? 🇧🇷","Centro, Rio de Janeiro","[{'text': 'Eleições2022', 'indices': [18, 31]}]","#Eleições2022 
Quem vai ser o Presidente do Brasil? 🇧🇷"
Mon Oct 24 23:53:14 +0000 2022,1584694536789721088,"RT @choquei: 🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF","Nova Iorque, USA","[{'text': 'Eleiçoes2022', 'indices': [91, 104]}]","🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF"
Mon Oct 24 23:53:14 +0000 2022,1584694536059899905,"Só que faltava, #JN falar que o Roberto Jefferson é aliado do #presidente 🤦🏽‍♂️🤦🏻 #Bolsonaro #Eleicoes2022",Capixaba ,"[{'text': 'JN', 'indices': [16, 19]}, {'text': 'presidente', 'indices': [62, 73]}, {'text': 'Bolsonaro', 'indices': [82, 92]}, {'text': 'Eleicoes2022', 'indices': [93, 106]}]",
Mon Oct 24 23:53:10 +0000 2022,1584694519752454145,"RT @choquei: 🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF",,"[{'text': 'Eleiçoes2022', 'indices': [91, 104]}]","🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF"
Mon Oct 24 23:53:08 +0000 2022,1584694511837794304,"RT @choquei: 🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF","São Paulo, Brasil","[{'text': 'Eleiçoes2022', 'indices': [91, 104]}]","🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF"
Mon Oct 24 23:53:06 +0000 2022,1584694504292225024,RT @tvfabio: O jornalista Chico Pinheiro entrou na campanha de Fernando Haddad. O ex-apresentador do #JN #JornalNacional e #BomDiaBrasil ap…,,"[{'text': 'JN', 'indices': [101, 104]}, {'text': 'JornalNacional', 'indices': [105, 120]}, {'text': 'BomDiaBrasil', 'indices': [123, 136]}]",O jornalista Chico Pinheiro entrou na campanha de Fernando Haddad. O ex-apresentador do #JN #JornalNacional e #BomDiaBrasil apresenta agora o horário eleitoral do candidato do PT ao governo de São Paulo. #Eleicoes2022    #Eleicao2022
Mon Oct 24 23:53:04 +0000 2022,1584694493928128512,"RT @choquei: 🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF",,"[{'text': 'Eleiçoes2022', 'indices': [91, 104]}]","🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF"
Mon Oct 24 23:53:02 +0000 2022,1584694488735227905,"RT @JHFonseca: ***AUDIÊNCIA DA RECORD ENCOSTA EM 10 PONTOS, SOMANDO MAIS SETE MILHÕES DE ESPECTADORES. #eleicoes2022 #SabatinaNaRecord","Campinas, Brasil","[{'text': 'eleicoes2022', 'indices': [103, 116]}, {'text': 'SabatinaNaRecord', 'indices': [117, 134]}]","***AUDIÊNCIA DA RECORD ENCOSTA EM 10 PONTOS, SOMANDO MAIS SETE MILHÕES DE ESPECTADORES. #eleicoes2022 #SabatinaNaRecord"
Mon Oct 24 23:53:02 +0000 2022,1584694488517468160,"RT @bchartsnet: 🚨 FANFIC EMERGENCY: desesperados, Bolsonaristas estão espalhando uma fake news de que uma balsa teria sido explodida com el…",trópico de escorpião,[],"🚨 FANFIC EMERGENCY: desesperados, Bolsonaristas estão espalhando uma fake news de que uma balsa teria sido explodida com eleitores. A notícia verdadeira é sobre garimpo ilegal (que Bolsonaro adora). #Eleicoes2022 https://t.co/GVxUGVbDZg"
Mon Oct 24 23:53:00 +0000 2022,1584694479834869760,"RT @JHFonseca: ***AUDIÊNCIA DA RECORD ENCOSTA EM 10 PONTOS, SOMANDO MAIS SETE MILHÕES DE ESPECTADORES. #eleicoes2022 #SabatinaNaRecord",Rio de Janeiro - Brasil,"[{'text': 'eleicoes2022', 'indices': [103, 116]}, {'text': 'SabatinaNaRecord', 'indices': [117, 134]}]","***AUDIÊNCIA DA RECORD ENCOSTA EM 10 PONTOS, SOMANDO MAIS SETE MILHÕES DE ESPECTADORES. #eleicoes2022 #SabatinaNaRecord"
Mon Oct 24 23:52:57 +0000 2022,1584694467197825024,"RT @choquei: 🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF",,"[{'text': 'Eleiçoes2022', 'indices': [91, 104]}]","🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF"
Mon Oct 24 23:52:55 +0000 2022,1584694458666188801,RT @marioadolfo: Em Manaus as pessoas não estão mais com medo de mostrar apoio a @LulaOficial. Falta pouco. #Eleiçoes2022 https://t.co/5hai…,Urupês- São Paulo,"[{'text': 'Eleiçoes2022', 'indices': [108, 121]}]",Em Manaus as pessoas não estão mais com medo de mostrar apoio a @LulaOficial. Falta pouco. #Eleiçoes2022 https://t.co/5haiGKolhC
Mon Oct 24 23:52:54 +0000 2022,1584694453687590913,"RT @choquei: 🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF","Rio Grande do Norte, Brasil","[{'text': 'Eleiçoes2022', 'indices': [91, 104]}]","🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF"
Mon Oct 24 23:52:51 +0000 2022,1584694439699972096,"RT @JHFonseca: ***AUDIÊNCIA DA RECORD ENCOSTA EM 10 PONTOS, SOMANDO MAIS SETE MILHÕES DE ESPECTADORES. #eleicoes2022 #SabatinaNaRecord","Niterói, Brasil","[{'text': 'eleicoes2022', 'indices': [103, 116]}, {'text': 'SabatinaNaRecord', 'indices': [117, 134]}]","***AUDIÊNCIA DA RECORD ENCOSTA EM 10 PONTOS, SOMANDO MAIS SETE MILHÕES DE ESPECTADORES. #eleicoes2022 #SabatinaNaRecord"
Mon Oct 24 23:52:49 +0000 2022,1584694431185534976,RT @JHFonseca: ***URGENTE: AÇÕES DE ESTATAIS BRASILEIRAS DESABAM COM INVESTIDORES FUGINDO DO RETORNO DO PT. PETROBRAS CAI MAIS DE 8% E BANC…,,[],"***URGENTE: AÇÕES DE ESTATAIS BRASILEIRAS DESABAM COM INVESTIDORES FUGINDO DO RETORNO DO PT. PETROBRAS CAI MAIS DE 8% E BANCO DO BRASIL CAI MAIS DE 7%.
.
Relaxa, pessoal, esse é só o trailer. Depois que fizerem o L vem o filme de terror completo. #eleicoes2022"
Mon Oct 24 23:52:48 +0000 2022,1584694428781854720,RT @choquei: 🚨GRAVE: Médicos em hospital de Natal-RN constrangem e coagem paciente em trabalho de parto a votar em Bolsonaro. #Eleições2022…,"Rio de Janeiro, Brasil","[{'text': 'Eleições2022', 'indices': [126, 139]}]",🚨GRAVE: Médicos em hospital de Natal-RN constrangem e coagem paciente em trabalho de parto a votar em Bolsonaro. #Eleições2022 https://t.co/ssdwmFvo4T
Mon Oct 24 23:52:46 +0000 2022,1584694417968926723,"RT @AntonioCGRodri: 👉🏽URGENTE: MINISTRO DAS COMUNICAÇÕES DENÚNCIA QUE ADUDITORIA CONSTATOU FRAUDE EM 154 MIL INSERÇÕES, EQUIVALENTE A MAIS…",,[],"👉🏽URGENTE: MINISTRO DAS COMUNICAÇÕES DENÚNCIA QUE ADUDITORIA CONSTATOU FRAUDE EM 154 MIL INSERÇÕES, EQUIVALENTE A MAIS DE MIL HORAS, NÃO EXIBIDAS EM RÁDIOS NO NORDESTE.
.
Estão dadas as condições para o caos total após as eleições de domingo. #Eleicoes2022"
Mon Oct 24 23:52:44 +0000 2022,1584694411967225856,"RT @UOLNoticias: IPEC PRESIDENCIAL: 2º turno - Lula tem 54%, Bolsonaro 46% dos votos válidos #Eleições2022 #UOLEleições2022📈",,"[{'text': 'Eleições2022', 'indices': [93, 106]}, {'text': 'UOLEleições2022', 'indices': [107, 123]}]","IPEC PRESIDENCIAL: 2º turno - Lula tem 54%, Bolsonaro 46% dos votos válidos #Eleições2022 #UOLEleições2022📈"
Mon Oct 24 23:52:44 +0000 2022,1584694409756491776,"RT @choquei: 🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF",perdido,"[{'text': 'Eleiçoes2022', 'indices': [91, 104]}]","🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF"
Mon Oct 24 23:52:43 +0000 2022,1584694408192364544,RT @choquei: 🚨GRAVE: Médicos em hospital de Natal-RN constrangem e coagem paciente em trabalho de parto a votar em Bolsonaro. #Eleições2022…,Acarajé,"[{'text': 'Eleições2022', 'indices': [126, 139]}]",🚨GRAVE: Médicos em hospital de Natal-RN constrangem e coagem paciente em trabalho de parto a votar em Bolsonaro. #Eleições2022 https://t.co/ssdwmFvo4T
Mon Oct 24 23:52:42 +0000 2022,1584694403762769921,"RT @choquei: 🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF",I'm hard to love,"[{'text': 'Eleiçoes2022', 'indices': [91, 104]}]","🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF"
Mon Oct 24 23:52:41 +0000 2022,1584694400013127680,"RT @PazuelloGeneral: 👉🏻 Seja também um Fiscal Eleitoral Oficial do Bolsonaro no dia 30 de outubro. 

Para mais informações, clique no link…","Ceará, Brasil",[],"👉🏻 Seja também um Fiscal Eleitoral Oficial do Bolsonaro no dia 30 de outubro. 

Para mais informações, clique no link que está nos meus stories! 

Acesse 🌐 https://t.co/2F8ZCtz9mE 

Vamos juntos! Vamos de 2️⃣2️⃣!
.
#fiscaleleitoral #fiscaisdobolsonaro #democracia #eleicoes2022 https://t.co/XHZG990kvR"
Mon Oct 24 23:52:41 +0000 2022,1584694396725104640,"RT @Estadao: Pesquisa Ipec no segundo turno: Lula tem 50% das intenções de voto; Bolsonaro, 43% (via @EstadaoPolitica) #Eleicoes2022 https:…",,"[{'text': 'Eleicoes2022', 'indices': [119, 132]}]","Pesquisa Ipec no segundo turno: Lula tem 50% das intenções de voto; Bolsonaro, 43% (via @EstadaoPolitica) #Eleicoes2022 https://t.co/CF8G0CcQZs https://t.co/KfNL98rOon"
Mon Oct 24 23:52:39 +0000 2022,1584694388772737025,"RT @choquei: 🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF",,"[{'text': 'Eleiçoes2022', 'indices': [91, 104]}]","🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF"
Mon Oct 24 23:52:38 +0000 2022,1584694384821678080,"RT @choquei: 🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF",JB FOLLOWED,"[{'text': 'Eleiçoes2022', 'indices': [91, 104]}]","🚨AGORA: Jason Momoa, nosso Aquaman, declarou apoio a Lula (13) em seu stories #Eleiçoes2022 https://t.co/1XkCO32rVF"
